underlying_price,underlying_index,timestamp,state,settlement_price,open_interest,min_price,max_price,mark_price,mark_iv,last_price,interest_rate,instrument_name,index_price,bid_iv,best_bid_price,best_bid_amount,best_ask_price,best_ask_amount,ask_iv,vega,theta,rho,gamma,delta
8682.95,BTC-27MAR20,1583060386840,open,0.0,37.2,0.0005,0.0105,0.00018126,91.26,0.0005,0.0,BTC-27MAR20-4500-P,8568.9,0.0,0.0,0.0,0.001,44.1,111.58,0.16983,-0.29949,-0.0156,0.0,-0.00235
8682.95,BTC-27MAR20,1583060386840,open,0.42,35.7,0.413,0.4385,0.42487155,90.98,0.4975,0.0,BTC-27MAR20-5000-C,8568.9,0.0,0.0,0.0,0.0,0.0,0.0,0.51836,-0.91135,3.4896,1e-05,0.99179
8942.95,BTC-26JUN20,1583060386852,open,0.02,608.6,0.006,0.0455,0.01881241,82.21,0.018,0.0,BTC-26JUN20-18000-C,8568.9,80.89,0.0175,24.0,0.02,44.0,83.37,9.00149,-3.16595,2.37824,4e-05,0.10186
8682.95,BTC-27MAR20,1583060386854,open,0.0,898.4,0.0005,0.0105,1.7e-07,121.91,0.0005,0.0,BTC-27MAR20-40000-C,8568.9,0.0,0.0,0.0,0.0005,0.1,194.77,0.0003,-0.00071,2e-05,0.0,0.0
8682.95,BTC-27MAR20,1583060386854,open,0.0,871.8,0.0005,0.0115,0.00194423,96.04,0.0015,0.0,BTC-27MAR20-15000-C,8568.9,92.62,0.0015,49.3,0.0025,24.0,99.67,1.2234,-2.27052,0.12478,2e-05,0.02222
8942.95,BTC-26JUN20,1583060386854,open,0.1,935.9,0.071,0.1465,0.10453611,65.94,0.1045,0.0,BTC-26JUN20-10000-C,8568.9,65.48,0.1035,16.9,0.106,0.1,66.59,20.06047,-5.65919,10.03823,0.00012,0.45508
8942.95,BTC-26JUN20,1583060386854,open,0.02,542.5,0.01,0.0555,0.02565513,78.18,0.027,0.0,BTC-26JUN20-16000-C,8568.9,77.24,0.0245,24.0,0.027,58.0,79.25,11.09998,-3.71242,3.18922,6e-05,0.13703
8942.95,BTC-26JUN20,1583060386854,open,0.01,2552.7,0.0005,0.023,0.00620582,105.06,0.0065,0.0,BTC-26JUN20-32000-C,8568.9,103.27,0.0055,219.9,0.007,41.0,106.92,3.66607,-1.64775,0.74901,1e-05,0.03236
8682.95,BTC-27MAR20,1583060386854,open,0.0,267.1,0.0005,0.0105,3.53e-06,121.02,0.0005,0.0,BTC-27MAR20-32000-C,8568.9,0.0,0.0,0.0,0.0005,2.3,170.31,0.00483,-0.0113,0.00029,0.0,5e-05
8942.95,BTC-26JUN20,1583060386856,open,0.01,1315.4,0.0045,0.039,0.0147393,86.22,0.016,0.0,BTC-26JUN20-20000-C,8568.9,84.71,0.0135,24.0,0.016,44.0,87.69,7.51637,-2.77248,1.86601,3e-05,0.0799
8682.95,BTC-27MAR20,1583060386856,open,0.05,1241.5,0.031,0.0815,0.04814947,55.31,0.0495,0.0,BTC-27MAR20-8500-P,8568.9,54.68,0.0475,0.1,0.05,20.5,57.09,9.00594,-9.62563,-2.84238,0.0003,-0.41362
8682.95,BTC-27MAR20,1583060386861,open,0.15,10.3,0.128,0.1755,0.15017236,59.23,0.174,0.0,BTC-27MAR20-7500-C,8568.9,41.1,0.1405,6.0,0.1715,6.0,88.17,5.5517,-6.3541,4.26565,0.00018,0.84317
8682.95,BTC-27MAR20,1583060386861,open,0.37,22.4,0.354,0.382,0.36747742,79.23,0.4285,0.0,BTC-27MAR20-5500-C,8568.9,0.0,0.0,0.0,0.0,0.0,0.0,0.70113,-1.07338,3.82202,2e-05,0.9884
8682.95,BTC-27MAR20,1583060386863,open,0.03,1697.6,0.0135,0.053,0.02667008,56.6,0.0255,0.0,BTC-27MAR20-8000-P,8568.9,55.26,0.0255,23.2,0.0275,23.0,57.54,7.61505,-8.32806,-1.81358,0.00025,-0.26796
8942.95,BTC-26JUN20,1583060386863,open,0.09,492.0,0.0595,0.129,0.08982872,64.06,0.0875,0.0,BTC-26JUN20-8000-P,8568.9,62.4,0.0865,16.6,0.089,4.0,63.64,17.91674,-4.91002,-11.52248,0.00011,-0.31255
8682.95,BTC-27MAR20,1583060386863,open,0.0,374.5,0.0005,0.0105,0.00028083,120.7,0.001,0.0,BTC-27MAR20-22000-C,8568.9,0.0,0.0,0.0,0.001,19.0,137.22,0.22074,-0.51486,0.01763,0.0,0.00315
8682.95,BTC-27MAR20,1583060386863,open,0.0,2235.3,0.0005,0.0125,0.00295282,91.78,0.0025,0.0,BTC-27MAR20-14000-C,8568.9,89.37,0.0025,175.3,0.0035,49.0,94.39,1.71978,-3.04991,0.18753,4e-05,0.03342
8682.95,BTC-27MAR20,1583060386865,open,0.08,1131.6,0.058,0.116,0.0812998,56.76,0.0735,0.0,BTC-27MAR20-9000-P,8568.9,55.51,0.08,3.0,0.0825,0.1,57.9,9.10308,-9.98349,-3.97365,0.0003,-0.56426
8682.95,BTC-27MAR20,1583060386865,open,0.01,1610.0,0.0005,0.0205,0.00755575,64.15,0.008,0.0,BTC-27MAR20-7000-P,8568.9,62.83,0.007,24.2,0.008,65.0,65.17,3.72376,-4.61601,-0.59445,0.00011,-0.08902
8682.95,BTC-27MAR20,1583060386865,open,0.0,707.3,0.0005,0.0105,0.00072666,91.22,0.001,0.0,BTC-27MAR20-5000-P,8568.9,86.98,0.0005,3.0,0.001,49.1,95.26,0.52523,-0.92577,-0.05576,1e-05,-0.00833
8942.95,BTC-26JUN20,1583060386865,open,0.26,126.5,0.2355,0.2985,0.26453715,64.05,0.285,0.0,BTC-26JUN20-7000-C,8568.9,61.11,0.26,1.0,0.2905,7.0,79.98,13.98245,-3.83111,15.45673,9e-05,0.80431
8682.95,BTC-27MAR20,1583060386865,open,0.39,173.2,0.357,0.4235,0.38750105,75.88,0.318,0.0,BTC-27MAR20-12000-P,8568.9,0.0,0.1,1.0,0.0,0.0,0.0,2.99279,-4.38854,-8.12963,7e-05,-0.93324
8682.95,BTC-27MAR20,1583060386865,open,0.0,1389.6,0.0005,0.0105,3.159e-05,91.28,0.0005,0.0,BTC-27MAR20-4000-P,8568.9,0.0,0.0,0.0,0.0005,9.9,118.91,0.03843,-0.06778,-0.00306,0.0,-0.00047
8682.95,BTC-27MAR20,1583060386865,open,0.07,177.8,0.05,0.102,0.06919475,55.29,0.07,0.0,BTC-27MAR20-8500-C,8568.9,54.62,0.0685,0.1,0.07,0.5,56.06,9.00588,-9.62141,3.18353,0.0003,0.58639
8682.95,BTC-27MAR20,1583060386871,open,0.0,1425.2,0.0005,0.012,0.00226085,76.14,0.0025,0.0,BTC-27MAR20-6000-P,8568.9,74.52,0.002,24.0,0.0025,0.1,77.54,1.44773,-2.1302,-0.18104,4e-05,-0.02715
8682.95,BTC-27MAR20,1583060386871,open,0.0,154.1,0.0005,0.0105,8.04e-06,120.87,0.0005,0.0,BTC-27MAR20-30000-C,8568.9,0.0,0.0,0.0,0.001,44.0,174.66,0.01013,-0.02365,0.00064,0.0,0.00011
8942.95,BTC-26JUN20,1583060386871,open,0.05,390.1,0.0265,0.0775,0.04729413,64.06,0.044,0.0,BTC-26JUN20-7000-P,8568.9,62.26,0.0445,23.3,0.0475,19.3,64.19,13.98348,-3.83206,-6.95884,9e-05,-0.19572
8942.95,BTC-26JUN20,1583060386871,open,0.0,457.4,0.0005,0.0125,0.00269601,73.2,0.0035,0.0,BTC-26JUN20-4000-P,8568.9,69.81,0.002,73.0,0.0035,44.0,76.51,2.00381,-0.62753,-0.52963,1e-05,-0.0158
8942.95,BTC-26JUN20,1583060386880,open,0.01,506.1,0.0005,0.0205,0.00826141,68.28,0.009,0.0,BTC-26JUN20-5000-P,8568.9,66.82,0.0075,28.1,0.009,24.0,69.63,4.77534,-1.3949,-1.51806,3e-05,-0.04475
8942.95,BTC-26JUN20,1583060386883,open,0.66,34.7,0.656,0.6755,0.66577007,86.44,0.708,0.0,BTC-26JUN20-3000-C,8568.9,0.0,0.0,0.0,0.0,0.0,0.0,0.93799,-0.34688,9.38154,0.0,0.99339
8942.95,BTC-26JUN20,1583060386883,open,1.04,1.0,0.981,1.094,1.03161627,82.26,0.9,0.0,BTC-26JUN20-18000-P,8568.9,0.0,0.001,2.0,0.0,0.0,0.0,9.01234,-3.1715,-55.25521,4e-05,-0.89797
8682.95,BTC-27MAR20,1583060386883,open,0.17,902.3,0.141,0.2035,0.17007387,60.9,0.159,0.0,BTC-27MAR20-10000-P,8568.9,48.82,0.1615,6.1,0.2015,5.0,96.09,6.75157,-7.9457,-5.88001,0.00021,-0.78519
8942.95,BTC-26JUN20,1583060386883,open,1.48,0.0,1.416,1.541,1.47217642,90.1,None,0.0,BTC-26JUN20-22000-P,8568.9,0.0,0.001,2.0,0.0,0.0,0.0,6.44941,-2.48589,-68.91913,3e-05,-0.93457
8942.95,BTC-26JUN20,1583060386885,open,0.22,858.7,0.181,0.273,0.22276287,65.95,0.2255,0.0,BTC-26JUN20-10000-P,8568.9,64.5,0.2195,0.1,0.2285,0.1,68.51,20.06067,-5.6603,-21.98208,0.00012,-0.54488
8682.95,BTC-27MAR20,1583060386885,open,0.0,2273.8,0.0005,0.011,0.00143136,100.96,0.0025,0.0,BTC-27MAR20-16000-C,8568.9,96.45,0.001,64.0,0.002,24.0,105.66,0.93522,-1.82451,0.0909,2e-05,0.0162
8682.95,BTC-27MAR20,1583060386887,open,0.01,1163.8,0.0005,0.0235,0.00866684,67.09,0.0095,0.0,BTC-27MAR20-11000-C,8568.9,65.71,0.008,70.0,0.0095,24.1,68.73,4.30229,-5.5772,0.61405,0.00012,0.10842
8682.95,BTC-27MAR20,1583060386893,open,1.08,0.0,1.0325,1.1205,1.07397649,111.16,1.23,0.0,BTC-27MAR20-18000-P,8568.9,0.0,0.0125,1.0,0.0,0.0,0.0,0.63245,-1.35854,-12.70269,1e-05,-0.9897
8942.95,BTC-26JUN20,1583060386893,open,0.0,330.7,0.0005,0.011,0.00123737,86.51,0.001,0.0,BTC-26JUN20-3000-P,8568.9,84.1,0.001,0.3,0.0015,20.0,88.85,0.94182,-0.34858,-0.22572,0.0,-0.00664
8682.95,BTC-27MAR20,1583060386913,open,1.31,5.3,1.2585,1.355,1.30413437,121.68,0.907,0.0,BTC-27MAR20-20000-P,8568.9,0.0,0.0005,1.0,0.0,0.0,0.0,0.50129,-1.17869,-14.13418,1e-05,-0.9921
8682.95,BTC-27MAR20,1583060386920,open,0.02,1975.7,0.0065,0.0385,0.0183637,60.87,0.018,0.0,BTC-27MAR20-10000-C,8568.9,60.4,0.018,39.1,0.019,19.3,61.68,6.74858,-7.93751,1.2082,0.00021,0.21465
8942.95,BTC-26JUN20,1583060386920,open,0.01,1283.4,0.0005,0.031,0.01017939,93.49,0.01,0.0,BTC-26JUN20-24000-C,8568.9,91.53,0.009,44.0,0.0115,40.0,95.52,5.59906,-2.23933,1.27274,2e-05,0.05463
8942.95,BTC-26JUN20,1583060386930,open,0.41,142.3,0.357,0.4585,0.40298467,70.43,0.408,0.0,BTC-26JUN20-12000-P,8568.9,0.0,0.005,0.8,0.6,0.6,160.17,17.46377,-5.2621,-31.72466,0.0001,-0.70488
8682.95,BTC-27MAR20,1583060386932,open,0.0,428.4,0.0005,0.0105,7.5e-07,121.55,0.0005,0.0,BTC-27MAR20-36000-C,8568.9,0.0,0.0,0.0,0.0005,111.0,183.3,0.00119,-0.00279,7e-05,0.0,1e-05
8682.95,BTC-27MAR20,1583060386932,open,0.85,21.2,0.807,0.887,0.84416767,101.37,0.501,0.0,BTC-27MAR20-16000-P,8568.9,0.0,0.0055,0.1,0.0,0.0,0.0,0.95486,-1.87039,-11.24939,2e-05,-0.9834
8682.95,BTC-27MAR20,1583060386932,open,0.0,221.1,0.0005,0.0105,1.6e-06,121.24,0.0005,0.0,BTC-27MAR20-34000-C,8568.9,0.0,0.0,0.0,0.0005,19.0,177.02,0.00236,-0.00553,0.00014,0.0,2e-05
8682.95,BTC-27MAR20,1583060386934,open,0.48,38.8,0.4715,0.493,0.48191049,90.54,0.5475,0.0,BTC-27MAR20-4500-C,8568.9,0.0,0.0,0.0,0.0,0.0,0.0,0.16018,-0.28024,3.17546,0.0,0.99779
8942.95,BTC-26JUN20,1583060386940,open,0.55,21.6,0.5445,0.5685,0.55540531,73.15,0.612,0.0,BTC-26JUN20-4000-C,8568.9,0.0,0.0,0.0,0.0,0.0,0.0,1.99879,-0.62553,12.28022,1e-05,0.98425
8942.95,BTC-26JUN20,1583060386974,open,0.01,325.4,0.0005,0.026,0.00770847,99.68,0.0065,0.0,BTC-26JUN20-28000-C,8568.9,98.2,0.007,20.0,0.0085,24.0,101.22,4.43109,-1.88949,0.94746,2e-05,0.0408
8683.05,BTC-27MAR20,1583060387000,open,0.01,2568.6,0.0005,0.018,0.0054458,75.78,0.006,0.0,BTC-27MAR20-12000-C,8568.9,74.45,0.005,43.0,0.006,24.1,77.35,2.98219,-4.36678,0.37556,7e-05,0.06646
8943.07,BTC-26JUN20,1583060388808,open,0.5,0.0,0.4545,0.558,0.50105977,72.18,None,0.0,BTC-26JUN20-13000-P,8568.82,0.0,0.0,0.0,0.0,0.0,0.0,15.67241,-4.83936,-36.15953,8e-05,-0.76166
8943.07,BTC-26JUN20,1583060388808,open,0.08,112.7,0.049,0.121,0.07982231,68.5,0.08,0.0,BTC-26JUN20-11000-C,8568.82,68.12,0.079,3.5,0.081,0.1,69.05,19.05347,-5.5838,8.21909,0.00011,0.36684
8943.07,BTC-26JUN20,1583060388808,open,0.04,91.2,0.0235,0.084,0.04736823,72.15,0.0475,0.0,BTC-26JUN20-13000-C,8568.82,71.36,0.046,4.0,0.049,31.3,73.07,15.66727,-4.83579,5.46458,8e-05,0.2382
8943.07,BTC-26JUN20,1583060388808,open,0.31,0.0,0.265,0.3635,0.30986899,68.52,None,0.0,BTC-26JUN20-11000-P,8568.82,0.0,0.0,0.0,0.0,0.0,0.0,19.05489,-5.58589,-27.00241,0.00011,-0.63308
8943.07,BTC-26JUN20,1583060389018,open,0.19,256.8,0.1615,0.2345,0.19526841,64.05,0.1935,0.0,BTC-26JUN20-8000-C,8568.82,61.92,0.191,15.0,0.1975,14.6,65.17,17.91659,-4.90969,14.09463,0.00011,0.68746
8943.16,BTC-26JUN20,1583060389160,open,0.82,7.0,0.7665,0.8745,0.81477445,78.21,0.79,0.0,BTC-26JUN20-16000-P,8568.82,0.0,0.001,2.0,0.0,0.0,0.0,11.10855,-3.71682,-48.0405,6e-05,-0.86282
8683.16,BTC-27MAR20,1583060389165,open,2.0,0.0,1.936,2.0565,1.99441272,128.96,None,0.0,BTC-27MAR20-26000-P,8568.82,0.0,0.001,1.0,0.0,0.0,0.0,0.09581,-0.23875,-18.42447,0.0,-0.99875
8683.16,BTC-27MAR20,1583060389179,open,0.51,3.0,0.469,0.539,0.50113776,84.55,0.33,0.0,BTC-27MAR20-13000-P,8568.82,0.0,0.15,0.2,0.0,0.0,0.0,2.24896,-3.67458,-8.95421,5e-05,-0.95352
8943.16,BTC-26JUN20,1583060389193,open,1.26,0.1,1.198,1.3165,1.25111472,86.25,1.85,0.0,BTC-26JUN20-20000-P,8568.82,0.0,0.001,2.0,0.0,0.0,0.0,7.52476,-2.77664,-62.17258,3e-05,-0.91998
8683.16,BTC-27MAR20,1583060389196,open,0.0,242.0,0.0005,0.0105,1.891e-05,120.79,0.0005,0.0,BTC-27MAR20-28000-C,8568.82,0.0,0.0,0.0,0.001,44.0,166.49,0.02164,-0.05051,0.00143,0.0,0.00025
8943.16,BTC-26JUN20,1583060389228,open,2.37,0.0,2.2905,2.4445,2.36126854,102.18,None,0.0,BTC-26JUN20-30000-P,8568.82,0.0,0.0,0.0,0.0,0.0,0.0,3.96526,-1.73329,-95.23547,2e-05,-0.9644
8683.16,BTC-27MAR20,1583060389487,open,0.12,55.3,0.0955,0.157,0.12190727,57.83,0.12,0.0,BTC-27MAR20-9500-P,8568.82,56.85,0.121,2.0,0.124,4.0,60.05,8.11096,-9.06331,-5.02178,0.00026,-0.69391
8683.16,BTC-27MAR20,1583060389487,open,0.03,282.5,0.0135,0.0535,0.02782166,57.81,0.026,0.0,BTC-27MAR20-9500-C,8568.82,56.93,0.027,23.1,0.029,19.4,59.07,8.11026,-9.0602,1.71253,0.00026,0.30603
8683.16,BTC-27MAR20,1583060389487,open,0.23,0.0,0.192,0.2555,0.22145625,63.62,None,0.0,BTC-27MAR20-10500-P,8568.82,0.0,0.0,0.0,0.0,0.0,0.0,5.38823,-6.62464,-6.59594,0.00016,-0.85009
8683.16,BTC-27MAR20,1583060389487,open,0.01,49.7,0.0005,0.021,0.00694123,71.94,0.007,0.0,BTC-27MAR20-11500-C,8568.82,70.86,0.0065,1.6,0.0075,24.1,73.26,3.60307,-5.00874,0.48157,9e-05,0.08517
8683.16,BTC-27MAR20,1583060389487,open,0.01,330.8,0.0025,0.0295,0.01220374,63.6,0.013,0.0,BTC-27MAR20-10500-C,8568.82,62.45,0.0115,53.0,0.013,24.0,64.87,5.38561,-6.61885,0.84697,0.00016,0.1498
8683.16,BTC-27MAR20,1583060389487,open,0.34,0.0,0.3015,0.367,0.33136065,71.98,None,0.0,BTC-27MAR20-11500-P,8568.82,0.0,0.0,0.0,0.0,0.0,0.0,3.6074,-5.01757,-7.67009,9e-05,-0.91469
8683.16,BTC-27MAR20,1583060389618,open,2.24,0.0,2.1615,2.291,2.22472197,134.37,None,0.0,BTC-27MAR20-28000-P,8568.82,0.0,0.0005,1.0,0.0,0.0,0.0,0.07703,-0.20002,-19.84378,0.0,-0.99901
8683.16,BTC-27MAR20,1583060389782,open,2.47,0.0,2.3875,2.526,2.45504704,140.64,None,0.0,BTC-27MAR20-30000-P,8568.82,0.0,0.0005,1.0,0.0,0.0,0.0,0.07014,-0.1906,-21.26214,0.0,-0.99911
8683.16,BTC-27MAR20,1583060389804,open,0.01,1223.5,0.004,0.0315,0.01394985,59.26,0.0145,0.0,BTC-27MAR20-7500-P,8568.82,58.55,0.0135,19.3,0.0145,24.7,60.12,5.55348,-6.35946,-1.05168,0.00018,-0.1569
8683.16,BTC-27MAR20,1583060389838,open,1.54,5.6,1.484,1.588,1.53395289,121.91,1.545,0.0,BTC-27MAR20-22000-P,8568.82,0.0,0.0005,1.0,0.0,0.0,0.0,0.23981,-0.56494,-15.57659,0.0,-0.99655
8943.16,BTC-26JUN20,1583060389840,open,2.15,0.0,2.0715,2.218,2.1386329,99.75,None,0.0,BTC-26JUN20-28000-P,8568.82,0.0,0.0,0.0,0.0,0.0,0.0,4.44564,-1.8972,-88.7065,2e-05,-0.95904
8943.16,BTC-26JUN20,1583060389840,open,1.7,0.0,1.634,1.766,1.69382955,93.54,None,0.0,BTC-26JUN20-24000-P,8568.82,0.0,0.0,0.0,0.0,0.0,0.0,5.61066,-2.24527,-75.57349,2e-05,-0.94523
8943.16,BTC-26JUN20,1583060389850,open,0.15,752.5,0.1105,0.193,0.14748477,64.06,0.148,0.0,BTC-26JUN20-9000-P,8568.82,63.62,0.1465,0.1,0.15,4.0,65.19,19.92009,-5.45923,-16.67904,0.00012,-0.43496
8943.16,BTC-26JUN20,1583060389850,open,2.6,0.0,2.5095,2.672,2.5844364,105.25,None,0.0,BTC-26JUN20-32000-P,8568.82,0.0,0.0,0.0,0.0,0.0,0.0,3.69567,-1.66399,-101.70988,1e-05,-0.96732
8943.16,BTC-26JUN20,1583060389852,open,0.35,72.7,0.3275,0.3765,0.34977212,64.62,0.44,0.0,BTC-26JUN20-6000-C,8568.82,33.08,0.33,0.1,0.0,0.0,0.0,8.964,-2.47823,15.71999,5e-05,0.89872
8943.16,BTC-26JUN20,1583060389861,open,1.93,0.0,1.853,1.992,1.91623111,97.06,None,0.0,BTC-26JUN20-26000-P,8568.82,0.0,0.0,0.0,0.0,0.0,0.0,5.01916,-2.08413,-82.14717,2e-05,-0.95239
8943.16,BTC-26JUN20,1583060389861,open,0.04,756.6,0.017,0.071,0.03740786,73.89,0.036,0.0,BTC-26JUN20-14000-C,8568.82,72.98,0.036,38.8,0.039,32.3,74.91,13.91464,-4.3986,4.48792,7e-05,0.19413
8683.16,BTC-27MAR20,1583060389864,open,2.93,0.0,2.839,2.9955,2.91567639,147.9,None,0.0,BTC-27MAR20-34000-P,8568.82,0.0,0.0005,1.0,0.0,0.0,0.0,0.04404,-0.12588,-24.09974,0.0,-0.99946
8683.16,BTC-27MAR20,1583060389864,open,0.1,986.0,0.0835,0.1355,0.10532109,56.57,0.104,0.0,BTC-27MAR20-8000-C,8568.82,52.75,0.102,0.1,0.1055,0.2,56.78,7.61366,-8.32347,3.85844,0.00025,0.73215
8683.16,BTC-27MAR20,1583060389864,open,0.25,0.0,0.238,0.275,0.25543025,69.42,None,0.0,BTC-27MAR20-6500-C,8568.82,0.0,0.251,6.1,0.268,6.0,100.93,2.32872,-3.12384,4.28442,6e-05,0.95146
8683.16,BTC-27MAR20,1583060389864,open,1.77,0.0,1.71,1.822,1.7641179,123.4,None,0.0,BTC-27MAR20-24000-P,8568.82,0.0,0.0,0.0,0.0,0.0,0.0,0.12602,-0.30048,-17.00418,0.0,-0.99831
8943.16,BTC-26JUN20,1583060389866,open,0.45,14.3,0.4335,0.4685,0.44916572,68.26,0.518,0.0,BTC-26JUN20-5000-C,8568.82,0.0,0.4405,0.1,0.0,0.0,0.0,4.77264,-1.3938,14.49338,3e-05,0.95528
8683.16,BTC-27MAR20,1583060389871,open,2.7,0.0,2.613,2.7605,2.68534451,141.86,None,0.0,BTC-27MAR20-32000-P,8568.82,0.0,0.0005,1.0,0.0,0.0,0.0,0.04476,-0.12269,-22.68186,0.0,-0.99945
8683.16,BTC-27MAR20,1583060389898,open,0.04,1733.7,0.027,0.075,0.04477259,56.73,0.044,0.0,BTC-27MAR20-9000-C,8568.82,55.52,0.0435,2.0,0.046,36.0,57.9,9.10336,-9.98002,2.40672,0.0003,0.43576
8683.16,BTC-27MAR20,1583060389930,open,3.62,1.4,3.5165,3.7005,3.6066764,164.89,3.0435,0.0,BTC-27MAR20-40000-P,8568.82,0.0,0.0005,1.0,0.0,0.0,0.0,0.04542,-0.14473,-28.35309,0.0,-0.99944
8683.16,BTC-27MAR20,1583060389932,open,3.16,0.1,3.065,3.2305,3.14600936,153.8,2.64,0.0,BTC-27MAR20-36000-P,8568.82,0.0,0.0005,1.0,0.0,0.0,0.0,0.0442,-0.13137,-25.51754,0.0,-0.99946
8683.16,BTC-27MAR20,1583060390008,open,0.04,1733.7,0.027,0.075,0.04477259,56.73,0.044,0.0,BTC-27MAR20-9000-C,8568.82,56.0,0.044,1.0,0.046,36.0,57.9,9.10336,-9.98002,2.40672,0.0003,0.43576
8943.16,BTC-26JUN20,1583060391827,open,0.15,752.5,0.1105,0.193,0.14748477,64.06,0.148,0.0,BTC-26JUN20-9000-P,8568.82,63.62,0.1465,0.1,0.1495,1.0,64.97,19.92009,-5.45923,-16.67904,0.00012,-0.43496
8943.16,BTC-26JUN20,1583060391893,open,0.04,756.6,0.017,0.071,0.03740786,73.89,0.036,0.0,BTC-26JUN20-14000-C,8568.82,72.98,0.036,50.8,0.039,32.3,74.91,13.91464,-4.3986,4.48792,7e-05,0.19413
8683.4,BTC-27MAR20,1583060392796,open,0.2,583.8,0.1815,0.2235,0.20139064,64.09,0.21,0.0,BTC-27MAR20-7000-C,8568.82,38.92,0.1945,6.0,0.2175,6.0,93.27,3.71722,-4.60383,4.36936,0.00011,0.9112
8683.4,BTC-27MAR20,1583060392801,open,0.74,2.0,0.694,0.77,0.72942748,96.38,0.4565,0.0,BTC-27MAR20-15000-P,8568.82,0.0,0.0,0.0,0.0,0.0,0.0,1.24372,-2.31639,-10.50639,2e-05,-0.97735
8683.4,BTC-27MAR20,1583060392801,open,0.0,897.5,0.0005,0.0105,0.00071452,120.69,0.0005,0.0,BTC-27MAR20-20000-C,8568.82,116.25,0.0005,22.3,0.001,24.0,125.29,0.47499,-1.10777,0.04135,1e-05,0.00743
8943.4,BTC-26JUN20,1583060392801,open,0.01,626.2,0.0025,0.0345,0.01208121,90.02,0.0105,0.0,BTC-26JUN20-22000-C,8568.82,88.47,0.011,44.0,0.013,24.0,91.27,6.43263,-2.47715,1.52138,3e-05,0.06521
8943.4,BTC-26JUN20,1583060392804,open,0.61,12.5,0.556,0.6605,0.60285355,73.92,0.56,0.0,BTC-26JUN20-14000-P,8568.82,0.0,0.001,2.0,0.0,0.0,0.0,13.9213,-4.40228,-40.3379,7e-05,-0.80573
8683.4,BTC-27MAR20,1583060392804,open,0.0,527.6,0.0005,0.0105,4.56e-05,120.74,0.0005,0.0,BTC-27MAR20-26000-C,8568.82,0.0,0.0,0.0,0.001,25.0,157.61,0.04682,-0.10924,0.00326,0.0,0.00058
8683.4,BTC-27MAR20,1583060392804,open,0.31,32.7,0.2955,0.329,0.31126598,76.03,0.3165,0.0,BTC-27MAR20-6000-C,8568.82,0.0,0.2985,7.0,0.321,7.0,110.14,1.43961,-2.11494,4.07364,4e-05,0.97303
8683.4,BTC-27MAR20,1583060392804,open,0.0,387.4,0.0005,0.0105,0.00091853,79.43,0.001,0.0,BTC-27MAR20-5500-P,8568.82,73.23,0.0005,68.0,0.0015,49.1,85.45,0.70919,-1.0885,-0.078,2e-05,-0.01175
8683.4,BTC-27MAR20,1583060392804,open,0.62,69.6,0.5815,0.655,0.6152714,92.0,0.59,0.0,BTC-27MAR20-14000-P,8568.82,0.0,0.004,0.1,0.0,0.0,0.0,1.73679,-3.08771,-9.73494,4e-05,-0.96618
8943.4,BTC-26JUN20,1583060392806,open,0.01,937.4,0.0005,0.0285,0.00894644,97.0,0.0075,0.0,BTC-26JUN20-26000-C,8568.82,95.25,0.008,44.0,0.01,40.0,98.82,5.00745,-2.07789,1.10327,2e-05,0.04747
8943.4,BTC-26JUN20,1583060392806,open,0.14,952.4,0.1065,0.1825,0.14111934,64.05,0.1415,0.0,BTC-26JUN20-9000-C,8568.82,63.55,0.14,16.0,0.1425,1.0,64.67,19.92048,-5.45853,12.14056,0.00012,0.56506
8683.4,BTC-27MAR20,1583060392806,open,0.28,279.1,0.246,0.31,0.27549432,67.16,0.2605,0.0,BTC-27MAR20-11000-P,8568.82,0.0,0.2275,1.1,0.0,0.0,0.0,4.31249,-5.59671,-7.18198,0.00012,-0.89123
8683.4,BTC-27MAR20,1583060392825,open,0.0,1091.7,0.0005,0.015,0.00395564,84.43,0.003,0.0,BTC-27MAR20-13000-C,8568.82,82.6,0.0035,24.0,0.0045,49.0,86.46,2.23879,-3.65252,0.26012,5e-05,0.04621
8943.4,BTC-26JUN20,1583060392825,open,0.01,405.9,0.0005,0.024,0.00670894,102.08,0.0075,0.0,BTC-26JUN20-30000-C,8568.82,100.42,0.006,20.0,0.0075,24.0,103.81,3.95011,-1.72509,0.82258,2e-05,0.03543
8683.4,BTC-27MAR20,1583060392836,open,0.0,329.6,0.0005,0.0105,0.00011219,120.72,0.0005,0.0,BTC-27MAR20-24000-C,8568.82,0.0,0.0,0.0,0.001,25.0,147.91,0.10175,-0.23736,0.00756,0.0,0.00134
8943.4,BTC-26JUN20,1583060392836,open,0.06,576.1,0.0335,0.1,0.06113108,70.42,0.0595,0.0,BTC-26JUN20-12000-C,8568.82,69.84,0.06,4.0,0.0625,30.3,71.12,17.46415,-5.26121,6.70023,0.0001,0.2951
8683.4,BTC-27MAR20,1583060392836,open,0.0,556.6,0.0005,0.014,0.00401386,69.46,0.0045,0.0,BTC-27MAR20-6500-P,8568.82,67.47,0.0035,54.0,0.0045,32.1,71.21,2.33116,-3.12874,-0.3239,6e-05,-0.0486
